capacity,c1_box_index,c2_box_index,c3_box_index,connection_type
3.2732683088113744e-10,1,8,14,1
2.4840000000000003e-08,1,9,0,0
3.89694041867955e-09,1,9,0,1
4.392219900337567e-11,1,9,1,0
4.350874669639166e-11,1,9,1,1
6.582510238496749e-11,1,9,2,0
6.490081617693071e-11,1,9,2,1
1.0951503006012026e-10,1,9,3,0
1.0698023960037134e-10,1,9,3,1
9.364562444854418e-11,1,9,4,0
9.178598548887296e-11,1,9,4,1
1.372375690607735e-10,1,9,5,0
1.3328022770501476e-10,1,9,5,1
1.5897600000000002e-10,1,9,6,0
1.5368982598755244e-10,1,9,6,1
2.0233828461907044e-10,1,9,7,0
1.9385208372927306e-10,1,9,7,1
1.9840255591054317e-10,1,9,8,0
1.9023661661819045e-10,1,9,8,1
2.4162653484292775e-10,1,9,9,0
2.2962258956167628e-10,1,9,9,1
2.631817095515016e-10,1,9,10,0
2.490033599129811e-10,1,9,10,1
3.061789264413519e-10,1,9,11,0
2.871567955720744e-10,1,9,11,1
2.905609930771068e-10,1,9,12,0
2.733755120891856e-10,1,9,12,1
3.3346254666772585e-10,1,9,13,0
3.1102346935128286e-10,1,9,13,1
3.5485714285714287e-10,1,9,14,0
3.2955559926765424e-10,1,9,14,1
2.534e-08,1,10,0,0
4.214680347277033e-09,1,10,0,1
4.3923731484399626e-11,1,10,1,0
4.3545399080905936e-11,1,10,1,1
6.582854443832167e-11,1,10,2,0
6.49824047472335e-11,1,10,2,1
1.0952455795677801e-10,1,10,3,0
1.0720210535152764e-10,1,10,3,1
9.365259101989465e-11,1,10,4,0
9.194925608589552e-11,1,10,4,1
1.3725253159588666e-10,1,10,5,0
1.336247648619744e-10,1,10,5,1
1.589960784313726e-10,1,10,6,0
1.5414814387160099e-10,1,10,6,1
2.023708111493893e-10,1,10,7,0
1.9458180345051542e-10,1,10,7,1
1.9843382928739236e-10,1,10,8,0
1.9093932134301146e-10,1,10,8,1
2.4167292057535957e-10,1,10,9,0
2.3064717015734054e-10,1,10,9,1
2.63236741388737e-10,1,10,10,0
2.5020864812572505e-10,1,10,10,1
3.062534113060429e-10,1,10,11,0
2.88760930579807e-10,1,10,11,1
2.9062807209175323e-10,1,10,12,0
2.748289802464702e-10,1,10,12,1
3.3355089960277285e-10,1,10,13,0
3.1290621100417703e-10,1,10,13,1
3.5495719844357977e-10,1,10,14,0
3.316701517566924e-10,1,10,14,1
2.5780000000000003e-08,1,11,0,0
4.484096198603569e-09,1,11,0,1
4.392503097893433e-11,1,11,1,0
4.357244724601986e-11,1,11,1,1
6.583146328251955e-11,1,11,2,0
6.504265760329709e-11,1,11,2,1
1.0953263808420242e-10,1,11,3,0
1.0736618488666435e-10,1,11,3,1
9.365849887918375e-11,1,11,4,0
9.206994007624936e-11,1,11,4,1
1.3726522108187362e-10,1,11,5,0
1.3387979150980167e-10,1,11,5,1
1.5901310717039323e-10,1,11,6,0
1.5448762495322608e-10,1,11,6,1
2.023983990147783e-10,1,11,7,0
1.951230490508288e-10,1,11,7,1
1.9846035411855276e-10,1,11,8,0
1.9146046573255165e-10,1,11,8,1
2.4171226560098367e-10,1,11,9,0
2.3140803962119386e-10,1,11,9,1
2.6328342163863934e-10,1,11,10,0
2.511043016727112e-10,1,11,10,1
3.0631659639708703e-10,1,11,11,0
2.899545115452643e-10,1,11,11,1
2.9068497353685673e-10,1,11,12,0
2.7590994981949897e-10,1,11,12,1
3.3362585190290226e-10,1,11,13,0
3.143082287671731e-10,1,11,13,1
3.550420811017598e-10,1,11,14,0
3.3324578317883936e-10,1,11,14,1
2.64e-08,1,12,0,0
4.848484848484849e-09,1,12,0,1
4.3926788685524134e-11,1,12,1,0
4.360429105864282e-11,1,12,1,1
6.58354114713217e-11,1,12,2,0
6.511364056777122e-11,1,12,2,1
1.095435684647303e-10,1,12,3,0
1.0755973843427245e-10,1,12,3,1
9.366649052615688e-11,1,12,4,0
9.221223528834719e-11,1,12,4,1
1.3728238751978296e-10,1,12,5,0
1.3418087679424384e-10,1,12,5,1
1.5903614457831327e-10,1,12,6,0
1.5488867376573091e-10,1,12,6,1
2.024357239512855e-10,1,12,7,0
1.9576326080176572e-10,1,12,7,1
1.9849624060150378e-10,1,12,8,0
1.9207683073229296e-10,1,12,8,1
2.417655006755742e-10,1,12,9,0
2.3230904719967628e-10,1,12,9,1
2.633465836645916e-10,1,12,10,0
2.521655666022823e-10,1,12,10,1
3.064020965930363e-10,1,12,11,0
2.913704987370029e-10,1,12,11,1
2.9076196898179373e-10,1,12,12,0
2.771917832435682e-10,1,12,12,1
3.3372727952726455e-10,1,12,13,0
3.1597274968741604e-10,1,12,13,1
3.5515695067264575e-10,1,12,14,0
3.3511752385385153e-10,1,12,14,1
2.684e-08,1,13,0,0
5.096870342771983e-09,1,13,0,1
4.392798690671032e-11,1,13,1,0
4.3623410070490895e-11,1,13,1,1
6.583810302534751e-11,1,13,2,0
6.515628328607973e-11,1,13,2,1
1.0955102040816327e-10,1,13,3,0
1.0767614724326738e-10,1,13,3,1
9.367193881339572e-11,1,13,4,0
9.229778063859684e-11,1,13,4,1
1.3729409148194827e-10,1,13,5,0
1.3436208754887408e-10,1,13,5,1
1.5905185185185187e-10,1,13,6,0
1.5513018234600383e-10,1,13,6,1
2.0246117438248778e-10,1,13,7,0
1.9614921375001264e-10,1,13,7,1
1.9852071005917163e-10,1,13,8,0
1.9244837094142144e-10,1,13,8,1
2.4180180180180176e-10,1,13,9,0
2.328527531696079e-10,1,13,9,1
2.6338965542684274e-10,1,13,10,0
2.528063191019779e-10,1,13,10,1
3.0646040515653777e-10,1,13,11,0
2.922263169065135e-10,1,13,11,1
2.908144763027936e-10,1,13,12,0
2.779662253951457e-10,1,13,12,1
3.3379645301346677e-10,1,13,13,0
3.1697944333631866e-10,1,13,13,1
3.5523529411764705e-10,1,13,14,0
3.3625012289843675e-10,1,13,14,1
2.7340000000000002e-08,1,14,0,0
5.369422092172641e-09,1,14,0,1
4.3929301782062525e-11,1,14,1,0
4.364237039583533e-11,1,14,1,1
6.584105670291179e-11,1,14,2,0
6.519859029784037e-11,1,14,2,1
1.0955919854280512e-10,1,14,3,0
1.0779173792482883e-10,1,14,3,1
9.367791791207992e-11,1,14,4,0
9.238269863632555e-11,1,14,4,1
1.3730693645825752e-10,1,14,5,0
1.34542120854135e-10,1,14,5,1
1.5906909090909094e-10,1,14,6,0
1.5537022141314934e-10,1,14,6,1
2.0248910833575371e-10,1,14,7,0
1.965331332686168e-10,1,14,7,1
1.9854756717501818e-10,1,14,8,0
1.928179262878609e-10,1,14,8,1
2.4184164733178653e-10,1,14,9,0
2.333939919317635e-10,1,14,9,1
2.634369339998551e-10,1,14,10,0
2.5344441874224877e-10,1,14,10,1
3.065244122965642e-10,1,14,11,0
2.9307926432648056e-10,1,14,11,1
2.9087211406238696e-10,1,14,12,0
2.78737849555755e-10,1,14,12,1
3.338723896235277e-10,1,14,13,0
3.1798325721227485e-10,1,14,13,1
3.553212996389892e-10,1,14,14,0
3.3737991757021085e-10,1,14,14,1
2.778e-08,1,15,0,0
5.6011519078473736e-09,1,15,0,1
4.393041978148362e-11,1,15,1,0
4.3657050858576774e-11,1,15,1,1
6.584356819650938e-11,1,15,2,0
6.523135993690796e-11,1,15,2,1
1.0956615274291862e-10,1,15,3,0
1.0788133809164241e-10,1,15,3,1
9.368300208079216e-11,1,15,4,0
9.244850494895057e-11,1,15,4,1
1.3731785944551902e-10,1,15,5,0
1.3468173968806082e-10,1,15,5,1
1.5908375089477454e-10,1,15,6,0
1.5555644419562524e-10,1,15,6,1
2.0251286449399656e-10,1,15,7,0
1.9683119534843805e-10,1,15,7,1
1.9857040743388136e-10,1,15,8,0
1.9310481769217408e-10,1,15,8,1
2.4187553525549527e-10,1,15,9,0
2.3381446488669174e-10,1,15,9,1
2.6347714469086503e-10,1,15,10,0
2.539403156571823e-10,1,15,10,1
3.065788536845853e-10,1,15,11,0
2.937425934068076e-10,1,15,11,1
2.909211369950845e-10,1,15,12,0
2.7933778240982396e-10,1,15,12,1
3.339369798705456e-10,1,15,13,0
3.187642569557701e-10,1,15,13,1
3.553944562899787e-10,1,15,14,0
3.382592354626306e-10,1,15,14,1
2.9400000000000002e-08,1,16,0,0
6.394557823129252e-09,1,16,0,1
4.393424806412173e-11,1,16,1,0
4.369931154566241e-11,1,16,1,1
6.585216860109958e-11,1,16,2,0
6.532575481572115e-11,1,16,2,1
1.0958996950186378e-10,1,16,3,0
1.0813976594120294e-10,1,16,3,1
9.370041364345293e-11,1,16,4,0
9.263821819256926e-11,1,16,4,1
1.3735527117611215e-10,1,16,5,0
1.3508475599977508e-10,1,16,5,1
1.5913396481732073e-10,1,16,6,0
1.5609432082364665e-10,1,16,6,1
2.0259424402107823e-10,1,16,7,0
1.9769316733815264e-10,1,16,7,1
1.986486486486487e-10,1,16,8,0
1.939343924076749e-10,1,16,8,1
2.419916340574821e-10,1,16,9,0
2.3503178708595833e-10,1,16,9,1
2.636149126946673e-10,1,16,10,0
2.5537686574023953e-10,1,16,10,1
3.067653988556042e-10,1,16,11,0
2.956664671205495e-10,1,16,11,1
2.910891089108912e-10,1,16,12,0
2.8107703479797975e-10,1,16,12,1
3.341583159593786e-10,1,16,13,0
3.2103111491927744e-10,1,16,13,1
3.556451612903226e-10,1,16,14,0
3.408129557265439e-10,1,16,14,1
2.984e-08,1,17,0,0
6.595174262734586e-09,1,17,0,1
4.393521616918753e-11,1,17,1,0
4.370839747182618e-11,1,17,1,1
6.585434360997793e-11,1,17,2,0
6.534606124563213e-11,1,17,2,1
1.0959599332220367e-10,1,17,3,0
1.0819542348552397e-10,1,17,3,1
9.370481726464891e-11,1,17,4,0
9.267905967867735e-11,1,17,4,1
1.3736473413836815e-10,1,17,5,0
1.3517161634960188e-10,1,17,5,1
1.591466666666667e-10,1,17,6,0
1.5621031242062488e-10,1,17,6,1
2.0261483158034882e-10,1,17,7,0
1.9787925674620638e-10,1,17,7,1
1.986684420772304e-10,1,17,8,0
1.9411346958099902e-10,1,17,8,1
2.4202100784470146e-10,1,17,9,0
2.3529485553184383e-10,1,17,9,1
2.6364977080980535e-10,1,17,10,0
2.5568747953476417e-10,1,17,10,1
3.0681260364842454e-10,1,17,11,0
2.960829001059935e-10,1,17,11,1
2.91131612132475e-10,1,17,12,0
2.814533584572602e-10,1,17,12,1
3.3421432831864273e-10,1,17,13,0
3.2152212195010665e-10,1,17,13,1
3.557086092715232e-10,1,17,14,0
3.413663906748694e-10,1,17,14,1
3.034e-08,1,18,0,0
6.816084377059986e-09,1,18,0,1
4.3936282253817804e-11,1,18,1,0
4.371778772773205e-11,1,18,1,1
6.585673880155233e-11,1,18,2,0
6.536705222410236e-11,1,18,2,1
1.0960262725779968e-10,1,18,3,0
1.082529811447177e-10,1,18,3,1
9.370966682000396e-11,1,18,4,0
9.272128913080519e-11,1,18,4,1
1.373751558501214e-10,1,18,5,0
1.3526146549748203e-10,1,18,5,1
1.5916065573770494e-10,1,18,6,0
1.56330319615373e-10,1,18,6,1
2.0263750654793085e-10,1,18,7,0
1.9807186612514353e-10,1,18,7,1
1.9869024230517356e-10,1,18,8,0
1.9429881428866718e-10,1,18,8,1
2.4205336123463245e-10,1,18,9,0
2.355672395937012e-10,1,18,9,1
2.6368816571914e-10,1,18,10,0
2.5600915602909363e-10,1,18,10,1
3.0686460032626426e-10,1,18,11,0
2.965143331295148e-10,1,18,11,1
2.911784291963179e-10,1,18,12,0
2.818431822442393e-10,1,18,12,1
3.34276028424278e-10,1,18,13,0
3.2203094037214176e-10,1,18,13,1
3.5577850162866447e-10,1,18,14,0
3.419400116846039e-10,1,18,14,1
3.078e-08,1,19,0,0
7.0045484080571805e-09,1,19,0,1
4.39371917985985e-11,1,19,1,0
4.3725333517212296e-11,1,19,1,1
6.585878233806653e-11,1,19,2,0
6.53839233184464e-11,1,19,2,1
1.096082874716737e-10,1,19,3,0
1.0829925958669467e-10,1,19,3,1
9.371380449569219e-11,1,19,4,0
9.2755238466787e-11,1,19,4,1
1.373840481273045e-10,1,19,5,0
1.3533372475592644e-10,1,19,5,1
1.591725921137686e-10,1,19,6,0
1.5642685085759064e-10,1,19,6,1
2.026568551510457e-10,1,19,7,0
1.9822685433401755e-10,1,19,7,1
1.9870884441575213e-10,1,19,8,0
1.9444795180288246e-10,1,19,8,1
2.420809695719443e-10,1,19,9,0
2.357864934262117e-10,1,19,9,1
2.6372093023255816e-10,1,19,10,0
2.5626813439250486e-10,1,19,10,1
3.0690897394660665e-10,1,19,11,0
2.968617999856091e-10,1,19,11,1
2.91218381927013e-10,1,19,12,0
2.821570971147387e-10,1,19,12,1
3.343286843627483e-10,1,19,13,0
3.224408244044211e-10,1,19,13,1
3.558381502890174e-10,1,19,14,0
3.424021796287996e-10,1,19,14,1
3.14e-08,1,20,0,0
7.2611464968152885e-09,1,20,0,1
4.39384302251622e-11,1,20,1,0
4.373498135857454e-11,1,20,1,1
6.586156486366237e-11,1,20,2,0
6.54054984430988e-11,1,20,2,1
1.0961599492224692e-10,1,20,3,0
1.0835846431688372e-10,1,20,3,1
9.371943862322985e-11,1,20,4,0
9.279866430888552e-11,1,20,4,1
1.3739615701693196e-10,1,20,5,0
1.3542618962765548e-10,1,20,5,1
1.5918884664131813e-10,1,20,6,0
1.5655039824224116e-10,1,20,6,1
2.0268320465763827e-10,1,20,7,0
1.984252935936684e-10,1,20,7,1
1.987341772151899e-10,1,20,8,0
1.9463889363155202e-10,1,20,8,1
2.421185690810264e-10,1,20,9,0
2.3606731007512465e-10,1,20,9,1
2.6376555295900966e-10,1,20,10,0
2.5659989067172577e-10,1,20,10,1
3.0696941028066857e-10,1,20,11,0
2.9730707429311753e-10,1,20,11,1
2.91272796112829e-10,1,20,12,0
2.8255932177669423e-10,1,20,12,1
3.3440040330203545e-10,1,20,13,0
3.22966206395958e-10,1,20,13,1
3.55919395465995e-10,1,20,14,0
3.4299468458529735e-10,1,20,14,1
3.184e-08,1,21,0,0
7.437185929648241e-09,1,21,0,1
4.39392798895998e-11,1,21,1,0
4.374121749971117e-11,1,21,1,1
6.586347395474206e-11,1,21,2,0
6.54194466136328e-11,1,21,2,1
1.0962128325508609e-10,1,21,3,0
1.0839675342401908e-10,1,21,3,1
9.372330431515002e-11,1,21,4,0
9.282674520553066e-11,1,21,4,1
1.3740446557007943e-10,1,21,5,0
1.3548600230055553e-10,1,21,5,1
1.5920000000000003e-10,1,21,6,0
1.5663033125198436e-10,1,21,6,1
2.0270128573211832e-10,1,21,7,0
1.985537249867815e-10,1,21,7,1
1.9875156054931338e-10,1,21,8,0
1.9476246874588767e-10,1,21,8,1
2.421443710260566e-10,1,21,9,0
2.3624911354245443e-10,1,21,9,1
2.637961751697502e-10,1,21,10,0
2.568147095700141e-10,1,21,10,1
3.070108864696734e-10,1,21,11,0
2.975954958519547e-10,1,21,11,1
2.9131013879380105e-10,1,21,12,0
2.8281982650701405e-10,1,21,12,1
3.344496239666853e-10,1,21,13,0
3.2330658931712927e-10,1,21,13,1
3.559751552795031e-10,1,21,14,0
3.4337861875177237e-10,1,21,14,1
3.2340000000000004e-08,1,22,0,0
7.631416202844774e-09,1,22,0,1
4.394021739130435e-11,1,22,1,0
4.37477661212323e-11,1,22,1,1
6.586558044806519e-11,1,22,2,0
6.543409582057027e-11,1,22,2,1
1.0962711864406781e-10,1,22,3,0
1.0843697849554279e-10,1,22,3,1
9.372756983412471e-11,1,22,4,0
9.285624285242442e-11,1,22,4,1
1.3741363384444857e-10,1,22,5,0
1.3554885058248948e-10,1,22,5,1
1.592123076923077e-10,1,22,6,0
1.5671433288461054e-10,1,22,6,1
2.0272123893805309e-10,1,22,7,0
1.9868873140588363e-10,1,22,7,1
1.9877074370006148e-10,1,22,8,0
1.948923669788525e-10,1,22,8,1
2.421728455683771e-10,1,22,9,0
2.364402725561991e-10,1,22,9,1
2.6382996994418204e-10,1,22,10,0
2.570406140207588e-10,1,22,10,1
3.0705666156202143e-10,1,22,11,0
2.9789888383314115e-10,1,22,11,1
2.913513513513514e-10,1,22,12,0
2.830938219788415e-10,1,22,12,1
3.345039476100129e-10,1,22,13,0
3.236646964981928e-10,1,22,13,1
3.5603669724770646e-10,1,22,14,0
3.437825991400792e-10,1,22,14,1
3.2780000000000006e-08,1,23,0,0
7.797437461866991e-09,1,23,0,1
4.3941018766756037e-11,1,23,1,0
4.375310649234726e-11,1,23,1,1
6.586738111185533e-11,1,23,2,0
6.544604379177377e-11,1,23,2,1
1.0963210702341138e-10,1,23,3,0
1.0846979504316648e-10,1,23,3,1
9.373121615866644e-11,1,23,4,0
9.288030538888545e-11,1,23,4,1
1.3742147153533023e-10,1,23,5,0
1.3560013230631405e-10,1,23,5,1
1.5922282938676385e-10,1,23,6,0
1.5678288392178034e-10,1,23,6,1
2.0273829735629397e-10,1,23,7,0
1.9879893454165802e-10,1,23,7,1
1.9878714372346882e-10,1,23,8,0
1.9499839790048678e-10,1,23,8,1
2.421971899224806e-10,1,23,9,0
2.365963485654992e-10,1,23,9,1
2.638588634025298e-10,1,23,10,0
2.5722508231326725e-10,1,23,10,1
3.0709579933514656e-10,1,23,11,0
2.981466862430944e-10,1,23,11,1
2.913865876519321e-10,1,23,12,0
2.8331759648302896e-10,1,23,12,1
3.3455039555528717e-10,1,23,13,0
3.239572394802993e-10,1,23,13,1
3.56089318044659e-10,1,23,14,0
3.441126578529309e-10,1,23,14,1
3.38e-08,1,24,0,0
8.165680473372782e-09,1,24,0,1
4.3942796359768356e-11,1,24,1,0
4.3764180834287136e-11,1,24,1,1
6.5871375420776e-11,1,24,2,0
6.54708249410202e-11,1,24,2,1
1.0964317310527869e-10,1,24,3,0
1.0853788458375936e-10,1,24,3,1
9.373930489172127e-11,1,24,4,0
9.293022496106417e-11,1,24,4,1
1.374388590959986e-10,1,24,5,0
1.3570655915035895e-10,1,24,5,1
1.5924617196702003e-10,1,24,6,0
1.5692517625653857e-10,1,24,6,1
2.027761439830608e-10,1,24,7,0
1.9902776717314397e-10,1,24,7,1
1.9882352941176472e-10,1,24,8,0
1.952185599094639e-10,1,24,8,1
2.4225120432381625e-10,1,24,9,0
2.369205395866696e-10,1,24,9,1
2.639229730523102e-10,1,24,10,0
2.5760831577721104e-10,1,24,10,1
3.0718264438581065e-10,1,24,11,0
2.986616773364796e-10,1,24,11,1
2.914647738605034e-10,1,24,12,0
2.8378259282108106e-10,1,24,12,1
3.346534653465347e-10,1,24,13,0
3.245653465746123e-10,1,24,13,1
3.5620608899297425e-10,1,24,14,0
3.447988673273924e-10,1,24,14,1
3.424e-08,1,25,0,0
8.317757009345797e-09,1,25,0,1
4.3943530509858834e-11,1,25,1,0
4.3768469713023694e-11,1,25,1,1
6.587302512679999e-11,1,25,2,0
6.548042387259744e-11,1,25,2,1
1.0964774381368269e-10,1,25,3,0
1.0856426805061158e-10,1,25,3,1
9.374264577386849e-11,1,25,4,0
9.294956547244735e-11,1,25,4,1
1.374460410727791e-10,1,25,5,0
1.357478066151911e-10,1,25,5,1
1.5925581395348839e-10,1,25,6,0
1.5698033336273042e-10,1,25,6,1
2.0279177795842524e-10,1,25,7,0
1.9911650004167452e-10,1,25,7,1
1.988385598141696e-10,1,25,8,0
1.9530392802282205e-10,1,25,8,1
2.4227351815334647e-10,1,25,9,0
2.3704628711898596e-10,1,25,9,1
2.63949458065264e-10,1,25,10,0
2.577569894018479e-10,1,25,10,1
3.0721852387843707e-10,1,25,11,0
2.9886153146224427e-10,1,25,11,1
2.914970753460359e-10,1,25,12,0
2.839630238166038e-10,1,25,12,1
3.3469604951124997e-10,1,25,13,0
3.2480138549676846e-10,1,25,13,1
3.5625433526011564e-10,1,25,14,0
3.45065265153147e-10,1,25,14,1
3.4740000000000005e-08,1,26,0,0
8.485895221646518e-09,1,26,0,1
4.394434222631095e-11,1,26,1,0
4.377303355437627e-11,1,26,1,1
6.587484916393726e-11,1,26,2,0
6.549063922240604e-11,1,26,2,1
1.0965279770444766e-10,1,26,3,0
1.0859235138539971e-10,1,26,3,1
9.374633978297069e-11,1,26,4,0
9.297015059371504e-11,1,26,4,1
1.3745398245312234e-10,1,26,5,0
1.3579171714050997e-10,1,26,5,1
1.5926647564469916e-10,1,26,6,0
1.5703905733949842e-10,1,26,6,1
2.0280906593406594e-10,1,26,7,0
1.9921098943790086e-10,1,26,7,1
1.9885518030910135e-10,1,26,8,0
1.9539483277436803e-10,1,26,8,1
2.4229819345986736e-10,1,26,9,0
2.371802159718509e-10,1,26,9,1
2.6397874650059987e-10,1,26,10,0
2.5791535110875237e-10,1,26,10,1
3.0725820256776035e-10,1,26,11,0
2.9907444920859226e-10,1,26,11,1
2.9153279671176577e-10,1,26,12,0
2.8415523559018173e-10,1,26,12,1
3.347431438508467e-10,1,26,13,0
3.2505288343409386e-10,1,26,13,1
3.5630769230769234e-10,1,26,14,0
3.453491368874843e-10,1,26,14,1
3.518e-08,1,27,0,0
8.62990335417851e-09,1,27,0,1
4.394503747444924e-11,1,27,1,0
4.377680175568623e-11,1,27,1,1
6.587641150768882e-11,1,27,2,0
6.54990744695999e-11,1,27,2,1
1.0965712666477757e-10,1,27,3,0
1.0861554533160656e-10,1,27,3,1
9.37495038838805e-11,1,27,4,0
9.298715063185935e-11,1,27,4,1
1.3746078486890538e-10,1,27,5,0
1.3582798700775778e-10,1,27,5,1
1.592756083757782e-10,1,27,6,0
1.5708756752281808e-10,1,27,6,1
2.0282387519782955e-10,1,27,7,0
1.992890587171394e-10,1,27,7,1
1.9886941775014138e-10,1,27,8,0
1.9546993909270016e-10,1,27,8,1
2.423193315266486e-10,1,27,9,0
2.3729088929372145e-10,1,27,9,1
2.640038368222084e-10,1,27,10,0
2.580462265401338e-10,1,27,10,1
3.0729219498450265e-10,1,27,11,0
2.9925044307608956e-10,1,27,11,1
2.915633985454136e-10,1,27,12,0
2.8431410397788245e-10,1,27,12,1
3.347834900613773e-10,1,27,13,0
3.252607904559131e-10,1,27,13,1
3.5635340461451883e-10,1,27,14,0
3.4558382722326357e-10,1,27,14,1
3.5799999999999996e-08,1,28,0,0
8.826815642458102e-09,1,28,0,1
4.3945988170963064e-11,1,28,1,0
4.3781756258045347e-11,1,28,1,1
6.587854792840016e-11,1,28,2,0
6.551016638878663e-11,1,28,2,1
1.0966304650515178e-10,1,28,3,0
1.0864605017222087e-10,1,28,3,1
9.375383072379787e-11,1,28,4,0
9.300950761072278e-11,1,28,4,1
1.3747008737269744e-10,1,28,5,0
1.3587569530043585e-10,1,28,5,1
1.5928809788654062e-10,1,28,6,0
1.5715138253431474e-10,1,28,6,1
2.0284412843017442e-10,1,28,7,0
1.9939177836779842e-10,1,28,7,1
1.988888888888889e-10,1,28,8,0
1.955687585097166e-10,1,28,8,1
2.423482410387304e-10,1,28,9,0
2.3743653290434793e-10,1,28,9,1
2.640381522763822e-10,1,28,10,0
2.582184719472799e-10,1,28,10,1
3.07338687344226e-10,1,28,11,0
2.994821123944506e-10,1,28,11,1
2.91605252950629e-10,1,28,12,0
2.845232159723048e-10,1,28,12,1
3.3483867397199627e-10,1,28,13,0
3.2553450102468637e-10,1,28,13,1
3.5641592920353985e-10,1,28,14,0
3.458928267373696e-10,1,28,14,1
3.6240000000000006e-08,1,29,0,0
8.962472406181017e-09,1,29,0,1
4.394664314849521e-11,1,29,1,0
4.3785043476214806e-11,1,29,1,1
6.588001983143283e-11,1,29,2,0
6.551752635395797e-11,1,29,2,1
1.096671251719395e-10,1,29,3,0
1.0866629519955814e-10,1,29,3,1
9.375681180161835e-11,1,29,4,0
9.302434418129852e-11,1,29,4,1
1.3747649678377043e-10,1,29,5,0
1.3590736138191407e-10,1,29,5,1
1.5929670329670333e-10,1,29,6,0
1.5719374322440764e-10,1,29,6,1
2.0285808363516627e-10,1,29,7,0
1.994599765148545e-10,1,29,7,1
1.989023051591658e-10,1,29,8,0
1.9563436611574234e-10,1,29,8,1
2.4236816138581294e-10,1,29,9,0
2.3753324515913077e-10,1,29,9,1
2.6406179806059277e-10,1,29,10,0
2.5833285890819707e-10,1,29,10,1
3.073707250341997e-10,1,29,11,0
2.9963598964867885e-10,1,29,11,1
2.9163409426835285e-10,1,29,12,0
2.8466210147806616e-10,1,29,12,1
3.3487670184263763e-10,1,29,13,0
3.257163228908594e-10,1,29,13,1
3.564590163934426e-10,1,29,14,0
3.4609810848953846e-10,1,29,14,1
3.6740000000000003e-08,1,30,0,0
9.112683723462168e-09,1,30,0,1
4.394736842105264e-11,1,30,1,0
4.3788569742226727e-11,1,30,1,1
6.588164973102212e-11,1,30,2,0
6.552542214861752e-11,1,30,2,1
1.0967164179104478e-10,1,30,3,0
1.0868801746185679e-10,1,30,3,1
9.376011293913233e-11,1,30,4,0
9.304026245873067e-11,1,30,4,1
1.3748359455501926e-10,1,30,5,0
1.3594134135710433e-10,1,30,5,1
1.5930623306233065e-10,1,30,6,0
1.5723920272021945e-10,1,30,6,1
2.0287353832828064e-10,1,30,7,0
1.995331745463036e-10,1,30,7,1
1.9891716296697352e-10,1,30,8,0
1.9570478272560417e-10,1,30,8,1
2.423902227990482e-10,1,30,9,0
2.376370618309229e-10,1,30,9,1
2.6408798573204345e-10,1,30,10,0
2.584556577355313e-10,1,30,10,1
3.0740620782726045e-10,1,30,11,0
2.9980120708490783e-10,1,30,11,1
2.916660366150025e-10,1,30,12,0
2.8481121439382396e-10,1,30,12,1
3.3491881978531746e-10,1,30,13,0
3.2591156244956343e-10,1,30,13,1
3.565067385444744e-10,1,30,14,0
3.463185551440925e-10,1,30,14,1
4.4000000000000004e-08,2,0,0,0
4.3956043956043965e-11,2,0,1,0
6.590114827758363e-11,2,0,2,0
1.0972568578553618e-10,2,0,3,0
9.379960992425275e-11,2,0,4,0
1.37568535049164e-10,2,0,5,0
1.5942028985507248e-10,2,0,6,0
2.0305854673785177e-10,2,0,7,0
1.9909502262443443e-10,2,0,8,0
2.4265437121417594e-10,2,0,9,0
2.6440157231283603e-10,2,0,10,0
3.0783118934777707e-10,2,0,11,0
2.9204858445839175e-10,2,0,12,0
3.3542333889665755e-10,2,0,13,0
3.570784490532011e-10,2,0,14,0
4.444e-08,2,1,0,0
4.356435643564356e-10,2,1,0,1
4.3956478733926815e-11,2,1,1,0
3.9963669391462315e-11,2,1,1,1
6.59021255561048e-11,2,1,2,0
5.731654363873209e-11,2,1,2,1
1.097283950617284e-10,2,1,3,0
8.782435129740519e-11,2,1,3,1
9.380158979655995e-11,2,1,4,0
7.731708228960258e-11,2,1,4,1
1.3757279375476695e-10,2,1,5,0
1.0480168455935656e-10,2,1,5,1
1.594260089686099e-10,2,1,6,0
1.170212765957447e-10,2,1,6,1
2.0306782546366814e-10,2,1,7,0
1.3893876540152313e-10,2,1,7,1
1.9910394265232978e-10,2,1,8,0
1.370716510903427e-10,2,1,8,1
2.4266762152000713e-10,2,1,9,0
1.564011421245848e-10,2,1,9,1
2.6441730416498903e-10,2,1,10,0
1.6515677475799397e-10,2,1,10,1
3.078525139664805e-10,2,1,11,0
1.8111804541229584e-10,2,1,11,1
2.9206777842357055e-10,2,1,12,0
1.7553667869840152e-10,2,1,12,1
3.3544865782303815e-10,2,1,13,0
1.903299290997978e-10,2,1,13,1
3.571071428571429e-10,2,1,14,0
1.9711299153807867e-10,2,1,14,1
4.494e-08,2,2,0,0
9.203382287494438e-10,2,2,0,1
4.3956962475546864e-11,2,2,1,0
4.199240562876927e-11,2,2,1,1
6.590321290494601e-11,2,2,2,0
6.15836650420385e-11,2,2,2,1
1.0973140954495006e-10,2,2,3,0
9.82562835558512e-11,2,2,3,1
9.380379268996759e-11,2,2,4,0
8.52889017198004e-11,2,2,4,1
1.375775322773859e-10,2,2,5,0
1.2000575252535022e-10,2,2,5,1
